 -18,0,-18,0,0.90
 -14,0,-18,25,1.02
 -10,0,-18,40,1.08
 -6,0,-18,65,0.95
 -2,0,-18,90,1.12
 2,0,-18,120,0.88
 6,0,-18,145,1.05
 10,0,-18,170,0.98
 14,0,-18,195,1.10
 18,0,-18,220,0.92
 -20,0,-14,15,1.00
 -16,0,-14,35,1.14
 -12,0,-14,60,0.86
 -8,0,-14,85,1.06
 -4,0,-14,110,0.94
 0,0,-14,135,1.18
 4,0,-14,160,0.90
 8,0,-14,185,1.04
 12,0,-14,210,0.97
 16,0,-14,235,1.09
 20,0,-14,260,0.89
 -18,0,-10,20,1.07
 -14,0,-10,45,0.91
 -10,0,-10,70,1.15
 -6,0,-10,95,0.87
 -2,0,-10,120,1.03
 2,0,-10,145,0.96
 6,0,-10,170,1.11
 10,0,-10,195,0.93
 14,0,-10,220,1.08
 18,0,-10,245,0.90
 -20,0,-6,30,1.12
 -16,0,-6,55,0.88
 -12,0,-6,80,1.01
 -8,0,-6,105,1.16
 -4,0,-6,130,0.92
 0,0,-6,155,1.05
 4,0,-6,180,0.89
 8,0,-6,205,1.09
 12,0,-6,230,0.95
 16,0,-6,255,1.13
 20,0,-6,280,0.87
 -18,0,-2,10,0.94
 -14,0,-2,35,1.10
 -10,0,-2,60,0.91
 -6,0,-2,85,1.07
 -2,0,-2,110,1.14
 2,0,-2,135,0.88
 6,0,-2,160,1.02
 10,0,-2,185,0.97
 14,0,-2,210,1.11
 18,0,-2,235,0.93
 -20,0,2,25,1.06
 -16,0,2,50,0.89
 -12,0,2,75,1.12
 -8,0,2,100,0.94
 -4,0,2,125,1.08
 0,0,2,150,0.90
 4,0,2,175,1.15
 8,0,2,200,0.86
 12,0,2,225,1.03
 16,0,2,250,0.98
 20,0,2,275,1.10
 -18,0,6,40,1.13
 -14,0,6,65,0.87
 -10,0,6,90,1.04
 -6,0,6,115,0.95
 -2,0,6,140,1.17
 2,0,6,165,0.91
 6,0,6,190,1.06
 10,0,6,215,0.88
 14,0,6,240,1.09
 18,0,6,265,0.93
 -20,0,10,5,0.96
 -16,0,10,30,1.11
 -12,0,10,55,0.90
 -8,0,10,80,1.14
 -4,0,10,105,0.86
 0,0,10,130,1.05
 4,0,10,155,0.98
 8,0,10,180,1.12
 12,0,10,205,0.92
 16,0,10,230,1.07
 20,0,10,255,0.89
 -18,0,14,20,1.10
 -14,0,14,45,0.94
 -10,0,14,70,1.16
 -6,0,14,95,0.87
 -2,0,14,120,1.02
 2,0,14,145,0.99
 6,0,14,170,1.08
 10,0,14,195,0.91
 14,0,14,220,1.13
 18,0,14,245,0.88
 -20,0,18,35,1.04
 -16,0,18,60,0.89
 -12,0,18,85,1.09
 -8,0,18,110,0.93
 -4,0,18,135,1.15
 0,0,18,160,0.87
 4,0,18,185,1.01
 8,0,18,210,0.96
 12,0,18,235,1.12
 16,0,18,260,0.90
 20,0,18,285,1.06
